브랜드코드,거래횟수,내점일수,구매주기,봄_구매비율,여름_구매비율,가을_구매비율,겨울_구매비율,주구매요일,12시이전구매비율,12시이후_18시이전구매비율,18시이후구매비율,주중방문비율,주말방문비율,평일_18시_구매비율,방문평균거래평균횟수,금토일방문비율,금오후토일방문비율,주구매시간,총구매액,구매건수,평균구매액,최대구매액,최소구매액,환불금액,환불건수,구매금액표준편차,구매금액왜도,구매금액첨도,구매금액_1q,구매금액_2q,구매금액_3q,중분류_nunique,대분류_nunique,주구매_대분류_1,주구매_대분류_2,주구매_대분류_3,주구매_대분류_4,주구매_대분류_5,주구매_대분류_6,주구매_대분류_7,주구매_대분류_8,주구매_대분류_9,주구매_대분류_10,주구매_대분류_11,주구매_대분류_12,주구매_대분류_13,주구매_대분류_14,주구매_대분류_15,주구매_대분류_16,주구매_대분류_17,주구매_대분류_18,주구매_대분류_19,주구매_대분류_20,주구매_대분류_21,주구매_대분류_22,주구매_대분류_23,주구매_대분류_24,주구매_대분류_25
-1.7049559508951795,29.513716201682428,2.8630629833120356,-0.5456089154747912,-0.06019872848853933,-0.14334409779320686,0.026247068530241814,0.21132109121473633,0.6966403484018165,-0.0054879789406320195,-0.10905539240515744,0.13431392769434175,-0.0825041471950782,0.08250414719507802,0.11004737207178361,30.741959946178113,0.06615195768029254,0.10839534474448949,0.8275394759909974,38.81570886685139,42.03418464411538,-0.44525712522198724,7.895114460730628,-0.30332678618886283,-6.631783622267496,19.316122482071894,-0.19242603415148343,28.269125613169948,42.43661656460541,-0.4254467967059407,-0.44533040298214677,-0.47150344955370466,11.803297346248831,1.7849718860755242,42.766809560686205,-0.2742364680764244,-0.48887418509856784,-0.20672455764868072,-0.27192583910292706,-0.2467175818975845,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,-0.1888217420072936,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.703121288309681,0.813443831771844,2.3617601780455346,-0.5456089154747912,0.12311842847773655,-0.21643816803173127,-0.1422078837346606,0.2657684471435098,0.6966403484018165,-0.11053345501358317,-0.12180513660140166,0.2502919699773206,0.013951656892832407,-0.013951656892832407,0.18904325612319725,0.4308719893458608,0.00400961436622296,0.05846953876357634,-0.11542269154544418,-0.0588964958880614,0.16882373460045,-0.5030196748590678,-0.3801919742253566,-0.2864049166370238,0.35809366704440526,-0.053494585610050556,-0.4221361327805824,0.4120121118200873,0.003273473205674714,-0.4275787291248495,-0.46446322996048905,-0.506094308696544,0.17354195725484933,0.93982348982243,-0.02338261867724779,3.646488036453706,-0.48887418509856784,-0.20672455764868072,-0.27192583910292706,-0.2467175818975845,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,-0.1888217420072936,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.7012866257241825,0.10252829242530559,0.9915325103170975,-0.44604127334087934,0.15296793937830558,-0.38842725997201655,0.07425320696047903,0.21667839661425622,0.04387443054450768,0.21433811050789542,-0.0584952774674291,-0.1366460415375368,0.13523276639713172,-0.13523276639713247,0.03880215045981382,-0.05298982259368988,-0.05003921727894185,-0.0110238634298622,-0.11542269154544418,-0.13512226324991583,-0.0003006475229232113,-0.4612049533711523,-0.3837870541902398,-0.2802064296216981,0.41459170188955896,-0.410428561058735,-0.39515944510273454,0.32705255787603965,-0.0209787186667621,-0.408817723838452,-0.4412627940969874,-0.48565943761533176,0.6208402414469256,0.0946750935693357,-0.02338261867724779,-0.2742364680764244,2.0455160662622798,-0.20672455764868072,-0.27192583910292706,-0.2467175818975845,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,-0.1888217420072936,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.699451963138684,0.13077659200198924,1.0806530090311421,-0.44604127334087934,-0.397329332779005,-0.044388380881364854,0.0674189690198011,0.42755739045560276,0.04387443054450768,-0.24987788286019355,-0.27270716051139765,0.5626853444411177,-0.10235035331796938,0.10235035331796863,0.34764359044442694,-0.03747077249711773,0.14980693627906658,0.18407465460712064,1.770501643527439,-0.11017965486778879,0.008898586651151482,-0.4339316242866687,-0.37356945850057194,-0.29508279845847973,0.2695579444316406,0.08927900456942323,-0.35662515435318587,0.10937676249843638,-0.04340475532206403,-0.38174218211831007,-0.4105297491868943,-0.44801625404467765,0.17354195725484933,0.0946750935693357,-0.02338261867724779,-0.2742364680764244,-0.48887418509856784,4.837354648979129,-0.27192583910292706,-0.2467175818975845,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,-0.1888217420072936,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.6976173005531856,2.2745086598769815,2.562281300152135,-0.5456089154747912,0.05649377824166993,-0.7998256550234455,0.5530874961810075,0.3263327639649252,0.6966403484018165,-0.1240413384136964,-0.13790558944290363,0.2823170242332116,0.18354557347831105,-0.18354557347831105,0.33073294851487756,2.0371365841570053,-0.0773651616456152,-0.07701451016657238,1.2990205597592184,0.0898472908075025,0.5367931015634377,-0.5220609723214437,-0.23165840725518516,-0.30460367451401993,0.2770785232898888,0.7079645620138096,-0.4010165857339907,2.8259311188799714,0.509232355086827,-0.4401571303964115,-0.4832947525769677,-0.5233026211859859,1.515436809831078,1.7849718860755242,-0.02338261867724779,3.646488036453706,-0.48887418509856784,-0.20672455764868072,-0.27192583910292706,-0.2467175818975845,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,-0.1888217420072936,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.695782637967687,0.06486389298972739,0.6016303284431521,-0.44604127334087934,-0.20591166245448478,-0.0797573700418023,-0.1794145846961927,0.5079512059823075,0.04387443054450768,0.5105419191050038,-0.1109349683724662,-0.35908591640209353,-0.07478949046561445,0.0747894904656137,-0.29301105964255736,0.08695461796265863,-0.07933342197407924,-0.056571079175985146,-0.586903775313665,0.047581605018270724,-0.0017159143189347027,-0.1396968064360477,0.11413152094607384,-0.24301550752974418,-0.19392424385209345,0.27964379147538826,0.1005996991007096,0.19657054248413877,-0.03672458543772318,-0.32844387164558975,-0.29362365678379493,-0.18021189092773832,0.6208402414469256,0.0946750935693357,-0.02338261867724779,-0.2742364680764244,-0.48887418509856784,-0.20672455764868072,3.677473252630061,-0.2467175818975845,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,-0.1888217420072936,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.6939479753821887,0.7867648821716428,2.239219492313723,-0.5456089154747912,-0.04746030320135075,-0.21172606029943844,0.00920738204978875,0.29602716847287225,0.6966403484018165,0.071411102989035,-0.24665983754495183,0.22328022257753893,-0.09989918700942607,0.09989918700942532,0.1068088657963432,0.4518724121188911,0.19090491222617456,0.19454013129459302,1.2990205597592184,0.3855663025763203,0.1674084678044385,-0.21477180732539378,0.00012964311227983084,-0.2554124815603955,-0.056476923531650236,0.44621298001810766,-0.14094867013141535,0.5070388690379217,-0.00015418299361286627,-0.29539891915250316,-0.2966367004024315,-0.29529248070088093,-0.7210546111293031,0.0946750935693357,-0.02338261867724779,3.646488036453706,-0.48887418509856784,-0.20672455764868072,-0.27192583910292706,-0.2467175818975845,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,-0.1888217420072936,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.69211331279669,-0.16112250362374178,0.12260764785516207,-0.3464736312069675,0.06893473907690484,-0.30309040925834935,-0.053951782045329175,0.3395119106065888,0.6966403484018165,-0.5743198889886083,-0.35857421197726724,0.975902237373478,0.17924488815731868,-0.17924488815731868,0.9698357689825517,-0.3009779088307497,0.27373597740770916,0.27190109571988347,1.770501643527439,-0.1270803660074795,-0.05938803625640297,-0.2223772411209807,-0.12759030300856825,-0.2101635263485182,0.29510076875062174,-0.24385937251601558,-0.16264885509739999,0.22093297986425034,-0.026754010269213577,-0.2809017787039232,-0.28759756954652177,-0.2565737775996367,-0.7210546111293031,-0.7504733026837586,-0.02338261867724779,3.646488036453706,-0.48887418509856784,-0.20672455764868072,-0.27192583910292706,-0.2467175818975845,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,-0.1888217420072936,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.6902786502111917,2.3812244582777864,2.7628024222587353,-0.5456089154747912,0.031917323917265754,-0.17240446288501327,0.17917419476792104,-0.012859010602973252,0.6966403484018165,-0.20075571339971438,0.04847509382087592,0.13545742337728897,0.22721672118558395,-0.2272167211855845,0.199697056177097,1.9883972473285467,0.04239601775134211,-0.12436677349906325,0.35605839222277663,1.3367135367517493,0.5658060708816733,-0.20074280112747697,0.11034722624619686,-0.29446294975694715,-1.548282472905328,2.61161243107346,-0.03541239286234112,0.24381941553853953,-0.03144602620270649,-0.3577579424055859,-0.3418323546819802,-0.29099040257852044,5.9884196517518395,4.320417074834807,-0.02338261867724779,-0.2742364680764244,-0.48887418509856784,-0.20672455764868072,-0.27192583910292706,4.053217416888889,-0.16760038078849773,-0.19794515097336213,-0.12005172573287419,-0.1888217420072936,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
-1.6884439876256931,0.18413449120239167,1.1252132583881647,-0.5456089154747912,-0.06025396499984412,-0.3287638207765586,0.03057412853833708,0.42805695729283366,0.04387443054450768,-0.22820503302464523,0.0578798595662695,0.15069281879648977,-0.4065061822151382,0.40650618221513785,0.08434684769301322,0.04740018103022857,0.2630197953318453,0.453165149140921,-0.11542269154544418,0.04960719158771205,0.023051254611266395,-0.2299160226338446,-0.1772591709444536,-0.24301550752974418,0.05950278090816781,0.232052594748897,-0.25001023255723953,-0.01252131519067722,-0.03880017284891693,-0.2229132169096035,-0.2725323514533388,-0.22000611355957267,-0.2737563269372269,1.7849718860755242,-0.02338261867724779,-0.2742364680764244,-0.48887418509856784,-0.20672455764868072,-0.27192583910292706,-0.2467175818975845,5.96657355607052,-0.19794515097336213,-0.12005172573287419,-0.1888217420072936,-0.1903683025091795,-0.2391492721086281,-0.18726418051289845,-0.18726418051289845,-0.1176877882894626,-0.15512148424409386,-0.2541110501906014,-0.23658466215255705,-0.16057631632102132,-0.19794515097336213,-0.12689430823969733,-0.11527808354084701,-0.1809181499329719,-0.13340746919301402,-0.08458516727440958
